id_aviso,titulo,direccion,barrio,ciudad,moneda,precio,m2_cubiertos,dormitorios,banos,ambientes,tipo_propiedad,link
MLA3912179984,Alq Monoambiente Coghlan Pileta Parrilla Cowork.,"Av Dr Ricardo Balbín 3200, Coghlan, Capital Federal",Coghlan,Capital Federal,ARS,750000,36.0,,1,1,departamento,https://departamento.mercadolibre.com.ar/MLA-3912179984-alq-monoambiente-coghlan-pileta-parrilla-cowork-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=25&type=item&tracking_id=75416f94-3d63-4dd4-8e87-a15cff188a93&sid=search
MLA3912177830,Alquiler Depto 2 Amb. Con Balcón - Coghlan,"Monroe 3600, Coghlan, Capital Federal",Coghlan,Capital Federal,ARS,700000,42.0,,1,2,departamento,https://departamento.mercadolibre.com.ar/MLA-3912177830-alquiler-depto-2-amb-con-balcon-coghlan-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=26&type=item&tracking_id=75416f94-3d63-4dd4-8e87-a15cff188a93&sid=search
MLA3912177852,Alquiler Depto 3 Amb Con Balcón - Coghlan,"Avenida Melián 2500, Coghlan, Capital Federal",Coghlan,Capital Federal,ARS,1100000,55.0,,1,3,departamento,https://departamento.mercadolibre.com.ar/MLA-3912177852-alquiler-depto-3-amb-con-balcon-coghlan-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=27&type=item&tracking_id=75416f94-3d63-4dd4-8e87-a15cff188a93&sid=search
MLA3912435224,Alquiler Monoambiente  A Estrenar En Coghlan,"Avenida Doctor Ricardo Balbín 3200, Coghlan, Capital Federal",Coghlan,Capital Federal,ARS,720000,31.0,,1,1,departamento,https://departamento.mercadolibre.com.ar/MLA-3912435224-alquiler-monoambiente-a-estrenar-en-coghlan-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=28&type=item&tracking_id=75416f94-3d63-4dd4-8e87-a15cff188a93&sid=search
MLA2061599661,Alquiler Monoambiente A Estrenar En Coglhan,"Avenida Doctor Ricardo Balbín 3200, Coghlan, Capital Federal",Coghlan,Capital Federal,ARS,680000,33.0,,1,1,departamento,https://departamento.mercadolibre.com.ar/MLA-2061599661-alquiler-monoambiente-a-estrenar-en-coglhan-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=29&type=item&tracking_id=75416f94-3d63-4dd4-8e87-a15cff188a93&sid=search
MLA3912114940,Alquiler Depto 3 Amb. Con Balcón - Coghlan,"Doctor Pedro Ignacio Rivera 3900, Coghlan, Capital Federal",Coghlan,Capital Federal,ARS,990000,52.0,,1,3,departamento,https://departamento.mercadolibre.com.ar/MLA-3912114940-alquiler-depto-3-amb-con-balcon-coghlan-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=30&type=item&tracking_id=75416f94-3d63-4dd4-8e87-a15cff188a93&sid=search
MLA3833453440,Alquiler Departamento 2 Ambientes En Coghlan,"Tronador  Al 3400, Coghlan, Capital Federal",Coghlan,Capital Federal,USD,1300,62.0,,1,2,departamento,https://departamento.mercadolibre.com.ar/MLA-3833453440-alquiler-departamento-2-ambientes-en-coghlan-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=31&type=item&tracking_id=75416f94-3d63-4dd4-8e87-a15cff188a93&sid=search
MLA1945076837,Alquiler Depto 2 Ambientes En Coghlan Con Balcon,"Vidal 2700, Coghlan, Capital Federal",Coghlan,Capital Federal,ARS,950000,4.0,,1,2,departamento,https://departamento.mercadolibre.com.ar/MLA-1945076837-alquiler-depto-2-ambientes-en-coghlan-con-balcon-_JM#polycard_client=search-desktop&price_drop=true&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=32&type=item&tracking_id=75416f94-3d63-4dd4-8e87-a15cff188a93&sid=search
MLA3907830038,Miller 3435. Departamento. Entrada Independiente. Sin Expensas. Patio. Terraza.,"Miller 3435, Coghlan, Capital Federal",Coghlan,Capital Federal,ARS,890000,87.0,,1,3,departamento,https://departamento.mercadolibre.com.ar/MLA-3907830038-miller-3435-departamento-entrada-independiente-sin-expensas-patio-terraza-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=33&type=item&tracking_id=75416f94-3d63-4dd4-8e87-a15cff188a93&sid=search
MLA3910586184,Alquiler | Monoambiente Al Frente Con Balcón | Coghlan,"AV RICARDO BALBIN Al 3241. Entre Roque Perez Y Tamborini, Coghlan, Capital Federal",Coghlan,Capital Federal,ARS,680000,32.0,,1,1,departamento,https://departamento.mercadolibre.com.ar/MLA-3910586184-alquiler-monoambiente-al-frente-con-balcon-coghlan-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=34&type=item&tracking_id=75416f94-3d63-4dd4-8e87-a15cff188a93&sid=search
MLA3833886396,Alquiler Monoambiente Y 1/2  Coghlan Con Amenities,"Avenida Doctor Ricardo Balbín 3200, Coghlan, Capital Federal",Coghlan,Capital Federal,ARS,830000,40.0,,1,1,departamento,https://departamento.mercadolibre.com.ar/MLA-3833886396-alquiler-monoambiente-y-12-coghlan-con-amenities-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=35&type=item&tracking_id=75416f94-3d63-4dd4-8e87-a15cff188a93&sid=search
MLA2044222689,Oppel | Departamento En Alquiler | Coghlan  Capital Federal |  Cod: 26823,"DR. PEDRO IGNACIO RIVERA Al 3800. Entre Naon Y Vias Del Ff.cc., Coghlan, Capital Federal",Coghlan,Capital Federal,ARS,900000,54.0,,1,3,departamento,https://departamento.mercadolibre.com.ar/MLA-2044222689-oppel-departamento-en-alquiler-coghlan-capital-federal-cod-26823-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=36&type=item&tracking_id=75416f94-3d63-4dd4-8e87-a15cff188a93&sid=search
MLA3861551304,Alquiler Departamento 2 Ambientes Con Cochera Cubierta En Coghlan,"Avenida Monroe Al 3600, Coghlan, Capital Federal",Coghlan,Capital Federal,ARS,1000000,43.0,,1,2,departamento,https://departamento.mercadolibre.com.ar/MLA-3861551304-alquiler-departamento-2-ambientes-con-cochera-cubierta-en-coghlan-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=37&type=item&tracking_id=75416f94-3d63-4dd4-8e87-a15cff188a93&sid=search
MLA1956801893,"Alquiler 1 Ambiente Al Frente Con Amplio Balcón, Muy Luminoso! Coghlan","Roosevelt Al 3400 Entre Superí Y Roque Pérez, Coghlan, Capital Federal",Coghlan,Capital Federal,ARS,800000,30.0,,1,1,departamento,https://departamento.mercadolibre.com.ar/MLA-1956801893-alquiler-1-ambiente-al-frente-con-amplio-balcon-muy-luminoso-coghlan-_JM#polycard_client=search-desktop&price_drop=true&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=38&type=item&tracking_id=75416f94-3d63-4dd4-8e87-a15cff188a93&sid=search
MLA3746551254,Departamento En Nuñez,"Av. Balbin  Al 3200, Coghlan, Capital Federal",Coghlan,Capital Federal,ARS,650000,33.0,,1,1,departamento,https://departamento.mercadolibre.com.ar/MLA-3746551254-departamento-en-nunez-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=39&type=item&tracking_id=75416f94-3d63-4dd4-8e87-a15cff188a93&sid=search
MLA3840351074,Alquiler | Monoambiente Al Frente Con Balcón | Coghlan,"AV RICARDO BALBIN Al 3241. Entre Roque Perez Y Tamborini, Coghlan, Capital Federal",Coghlan,Capital Federal,ARS,625000,27.0,,1,1,departamento,https://departamento.mercadolibre.com.ar/MLA-3840351074-alquiler-monoambiente-al-frente-con-balcon-coghlan-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=40&type=item&tracking_id=75416f94-3d63-4dd4-8e87-a15cff188a93&sid=search
MLA3770520310,Alquiler Departamento 3 Ambientes Coghlan,"Estomba Al 3400, Coghlan, Capital Federal",Coghlan,Capital Federal,ARS,2700000,72.0,,2,3,departamento,https://departamento.mercadolibre.com.ar/MLA-3770520310-alquiler-departamento-3-ambientes-coghlan-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=41&type=item&tracking_id=75416f94-3d63-4dd4-8e87-a15cff188a93&sid=search
MLA3907572972,Departamento 3 Ambientes Con Cochera En Alquiler,"Washington Al 3400, Coghlan, Capital Federal",Coghlan,Capital Federal,USD,1100,95.0,,2,3,departamento,https://departamento.mercadolibre.com.ar/MLA-3907572972-departamento-3-ambientes-con-cochera-en-alquiler-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=42&type=item&tracking_id=75416f94-3d63-4dd4-8e87-a15cff188a93&sid=search
MLA1987846655,"Alquiler, Coghlan, Monoambiente Con Amenities","Avenida Doctor Ricardo Balbín 2500, Coghlan, Capital Federal",Coghlan,Capital Federal,ARS,600000,31.0,,1,1,departamento,https://departamento.mercadolibre.com.ar/MLA-1987846655-alquiler-coghlan-monoambiente-con-amenities-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=43&type=item&tracking_id=75416f94-3d63-4dd4-8e87-a15cff188a93&sid=search
MLA3747014478,Departamento En Nuñez,"Av. Balbin  Al 3200, Coghlan, Capital Federal",Coghlan,Capital Federal,ARS,800000,39.0,,1,1,departamento,https://departamento.mercadolibre.com.ar/MLA-3747014478-departamento-en-nunez-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=44&type=item&tracking_id=75416f94-3d63-4dd4-8e87-a15cff188a93&sid=search
MLA1948413171,Hermoso Monoambiente C/ Patio En Planta Baja - 42m2,"Tronador Al 2700, Coghlan, Capital Federal",Coghlan,Capital Federal,ARS,680000,33.0,,1,1,departamento,https://departamento.mercadolibre.com.ar/MLA-1948413171-hermoso-monoambiente-c-patio-en-planta-baja-42m2-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=45&type=item&tracking_id=75416f94-3d63-4dd4-8e87-a15cff188a93&sid=search
MLA3762175024,Alquiler Departamento 3 Ambientes Coghlan,"CONDE 2850, Coghlan, Capital Federal",Coghlan,Capital Federal,ARS,1900000,79.0,,2,3,departamento,https://departamento.mercadolibre.com.ar/MLA-3762175024-alquiler-departamento-3-ambientes-coghlan-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=46&type=item&tracking_id=75416f94-3d63-4dd4-8e87-a15cff188a93&sid=search
MLA3571897192,"1 Ambiente A Estrenar. Alquiler, Coghlan, Al Frente. Piscina, Parrilla Y Sum- . Edif Categoría","Freire Al 2566 1° B, Coghlan, Capital Federal",Coghlan,Capital Federal,ARS,660000,33.0,,1,1,departamento,https://departamento.mercadolibre.com.ar/MLA-3571897192-1-ambiente-a-estrenar-alquiler-coghlan-al-frente-piscina-parrilla-y-sum-edif-categoria-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=47&type=item&tracking_id=75416f94-3d63-4dd4-8e87-a15cff188a93&sid=search
MLA1981783663,2  Amb Amplios Y Luminosos  Con Balcon,"Av. Dr. Ricardo Balbín 2500, Coghlan, Capital Federal",Coghlan,Capital Federal,ARS,850000,60.0,,1,2,departamento,https://departamento.mercadolibre.com.ar/MLA-1981783663-2-amb-amplios-y-luminosos-con-balcon-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=48&type=item&tracking_id=75416f94-3d63-4dd4-8e87-a15cff188a93&sid=search
MLA2035143229,Departamento Con Balcon En El Ultimo Piso- Coghlan,"Av. Melian Al 3200, Coghlan, Capital Federal",Coghlan,Capital Federal,ARS,1000000,57.0,,1,3,departamento,https://departamento.mercadolibre.com.ar/MLA-2035143229-departamento-con-balcon-en-el-ultimo-piso-coghlan-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=1&type=item&tracking_id=3658a33c-a430-4163-ba7e-00a23c1c092f&sid=search
MLA3770699142,Alquiler  4 Ambientes Frente Balcon Corrido,"Dr. Romulo Naon 2335, Coghlan, Capital Federal",Coghlan,Capital Federal,ARS,1400000,75.0,,2,4,departamento,https://departamento.mercadolibre.com.ar/MLA-3770699142-alquiler-4-ambientes-frente-balcon-corrido-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=2&type=item&tracking_id=3658a33c-a430-4163-ba7e-00a23c1c092f&sid=search
MLA3854108584,Departamento En Alquiler En Coghlan,"Cap. Ramon Freire Al 3230. Entre Manuel Pedraza Y Jose Pascual Tamborini, Coghlan, Capital Federal",Coghlan,Capital Federal,ARS,1000000,45.0,,1,2,departamento,https://departamento.mercadolibre.com.ar/MLA-3854108584-departamento-en-alquiler-en-coghlan-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=3&type=item&tracking_id=3658a33c-a430-4163-ba7e-00a23c1c092f&sid=search
MLA1945078633,Departamento En Alquiler En Coghlan,"PEREZ, ROQUE Al 3100. Entre Ibera Y Tamborini, Jose P., Coghlan, Capital Federal",Coghlan,Capital Federal,ARS,780000,39.0,,1,2,departamento,https://departamento.mercadolibre.com.ar/MLA-1945078633-departamento-en-alquiler-en-coghlan-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=4&type=item&tracking_id=3658a33c-a430-4163-ba7e-00a23c1c092f&sid=search
MLA2029148935,"Dos Ambientes , Muy Bien Ubicado, Remodelado A Nuevo","C1428DBE, Conde 2400 - 2700, Coghlan, Capital Federal",Coghlan,Capital Federal,ARS,860000,30.0,,1,2,departamento,https://departamento.mercadolibre.com.ar/MLA-2029148935-dos-ambientes-muy-bien-ubicado-remodelado-a-nuevo-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=5&type=item&tracking_id=3658a33c-a430-4163-ba7e-00a23c1c092f&sid=search
MLA3854248090,"Departamento A Estrenar Con Pileta, Sum Y Jardin.","Av. Dr. Ricardo Balbín 3200, Coghlan, Capital Federal",Coghlan,Capital Federal,ARS,690000,35.0,,1,1,departamento,https://departamento.mercadolibre.com.ar/MLA-3854248090-departamento-a-estrenar-con-pileta-sum-y-jardin-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=6&type=item&tracking_id=3658a33c-a430-4163-ba7e-00a23c1c092f&sid=search
MLA1971353631,Departamento Muy Luminoso Sobre Esquina . Gran Vista ! Aire Y Luz . Balcon Corrido,"Av. Dr. Ricardo Balbín 2700 - 3000, Coghlan, Capital Federal",Coghlan,Capital Federal,ARS,800000,37.0,,1,2,departamento,https://departamento.mercadolibre.com.ar/MLA-1971353631-departamento-muy-luminoso-sobre-esquina-gran-vista-aire-y-luz-balcon-corrido-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=7&type=item&tracking_id=3658a33c-a430-4163-ba7e-00a23c1c092f&sid=search
MLA3812949296,Hermoso 4 Amb. C/depend Y Cochera Cubierta. Frente A Estación Coghlan,"Estomba 2650, Coghlan, Capital Federal",Coghlan,Capital Federal,ARS,2300000,130.0,,2,4,departamento,https://departamento.mercadolibre.com.ar/MLA-3812949296-hermoso-4-amb-cdepend-y-cochera-cubierta-frente-a-estacion-coghlan-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=8&type=item&tracking_id=3658a33c-a430-4163-ba7e-00a23c1c092f&sid=search
MLA2006334021,Hermoso 3 Ambientes Con Balcón Terraza Luminoso Vista Abierta,"Quesada 4100, Coghlan, Capital Federal",Coghlan,Capital Federal,ARS,1300000,56.0,,1,3,departamento,https://departamento.mercadolibre.com.ar/MLA-2006334021-hermoso-3-ambientes-con-balcon-terraza-luminoso-vista-abierta-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=9&type=item&tracking_id=3658a33c-a430-4163-ba7e-00a23c1c092f&sid=search
MLA2065221705,"Alquiler Monoambiente Con Balcon, Esp Lavarropas, Cocina A Gas!!! Apto Prof","Zapiola 2745, Coghlan, Capital Federal",Coghlan,Capital Federal,ARS,720000,28.0,,1,1,departamento,https://departamento.mercadolibre.com.ar/MLA-2065221705-alquiler-monoambiente-con-balcon-esp-lavarropas-cocina-a-gas-apto-prof-_JM#polycard_client=search-desktop&float_highlight=recent_publication&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=10&type=item&tracking_id=3658a33c-a430-4163-ba7e-00a23c1c092f&sid=search
MLA3484925964,Alquiler Monoambiente Con Balcón,"Bernardo De Irigoyen Al 1300. Entre Cochabamba Y Av. Juan De Garay, Constitución, Capital Federal",Constitución,Capital Federal,ARS,520000,31.0,,1,1,departamento,https://departamento.mercadolibre.com.ar/MLA-3484925964-alquiler-monoambiente-con-balcon-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=1&type=item&tracking_id=3bcdb1e5-8b33-49af-9fd2-f32fc02d8957&sid=search
MLA3771264036,Alquiler Monoambiente Con Balcón,"Bernardo De Irigoyen Al 1300. Entre Cochabamba Y Av. Juan De Garay, Constitución, Capital Federal",Constitución,Capital Federal,ARS,520000,27.0,,1,1,departamento,https://departamento.mercadolibre.com.ar/MLA-3771264036-alquiler-monoambiente-con-balcon-_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=2&type=item&tracking_id=3bcdb1e5-8b33-49af-9fd2-f32fc02d8957&sid=search
MLA3913830586,Dueño Alquila . Monoambiente Amplio Al Frente . Excelente Edificio .apto Profesional . A 1 Cuadra Hospital Garraham .calle Pedro Echague 1760 .,"Av. Entre Ríos 1893, C1133 Cdad. Autónoma De Buenos Aires, Argentina, Constitución, Capital Federal",Constitución,Capital Federal,USD,300,34.0,,1,1,departamento,https://departamento.mercadolibre.com.ar/MLA-3913830586-dueno-alquila-monoambiente-amplio-al-frente-excelente-edificio-apto-profesional-a-1-cuadra-hospital-garraham-calle-pedro-echague-1760--_JM#polycard_client=search-desktop&price_drop=not_apply&be_origin=backend&overlay_label=not_apply&search_layout=grid&position=3&type=item&tracking_id=3bcdb1e5-8b33-49af-9fd2-f32fc02d8957&sid=search
